,text,label,aug_text
15,"	Almost perfect
	These earphones are great quality. The sound is good and they fit comfortably in the ear once you get used to them. Two minuses make them only 4 out of 5 stars: first, the customer support is weak. There is supposed to be a website for the product for customer support and replacement parts, but Altec Lansing his it linked to a seemingly unrelated product; second, the volume control is a little heavy unless you have somewhere to clip it to (this might be a problem for runners)
",1,"Almost perfect These headphones are of excellent quality. The sound is good and they sit comfortably in the ear once you get used to them. Two minus points make them only 4 out of 5 stars: First, customer support is weak. There is supposed to be a website for the product for customer service and spare parts, but Altec Lansing has linked it to a seemingly unrelated product; second, volume control is a bit heavy unless you have someone to attach it to (this could be a problem for runners)."
16,"	Fast Reader/Writer
	This CF card is so fast that I can run my shutter on my camera non stop until the card is full at a frame rate of 3.5 fps. No lag or slow down. That is amazing. It makes my camera perform better. (Canon Rebel XT
",1,Fast Reader / Writer This CF card is so fast that I can continuously press the shutter of my camera until the card is full with a frame rate of 3.5 fps. No delay or slowdown. That's amazing. It makes my camera more powerful. (Rebel Wilson)
17,"	SanDisk 2 GB Ultra II Memory Stick Pro Duo
	fast and reliable..well worth the mone
",1,SanDisk 2GB Ultra II Memory Stick Pro Duo fast and reliable
18,"	Big  and  Fast!
	Perhaps the ultimate addition to a good camera. I used my camera with a SanDisk Pro Duo (the blue one...) and while most times it was fine, when I needed to take pictures in quick succession - it let me down. The Ultra II is noticably faster. You will not regret buying this
",1,"Big and fast! Perhaps the ultimate addition to a good camera. I used my camera with a SanDisk Pro Duo (the blue one...), and although it was mostly fine when I had to shoot in quick succession, it failed me. The Ultra II is significantly faster. You will not regret the purchase"
19,"	Not the Right Item
	The Sandisk 512 MB Secure Digitial Ultra II (SDSDH-512-901) sent to me was not the item I ordered.  I returned the item, unopened
",1,The Sandisk 512 MB Secure Digitial Ultra II (SDSDH-512-901) that was sent to me was not the item I ordered. I returned the item unopened
20,"	Nice product, does the job nicely . . .
	definitely recommend this memory card, download time is great . .
",1,"Nice product, does the job well. It is. It is. Recommend this memory card in any case, the download time is great. It is."
21,"	fast, really faster than my old ones
	I am happy to have several Sandisk products, and all of them are excellent.
",1,"fast, really faster than my old ones, I am glad to have several Sandisk products, and all are excellent."
22,"	The Perfect Add On For Your Camera
	The SanDisk SDSDH-1024-901 is absoultely worth the extra money if you love to take many pictures without worrying about how many pictures are left for you to take. It is great to use with mini-videos if your camera has this feature
",1,The perfect add-on for your camera The SanDisk SDSDH-1024-901 is absolutely worth the extra money if you want to take a lot of photos without worrying about how many pictures you still have. It's great to work with mini videos when your camera has this feature
23,"	Cheap option
	The cheapest option I found at the time but an excelent pen drive. Small and with a good style
",1,"Cheap option The cheapest option I found at the time, but an excellent stick. Small and with good style"
24,"	it's great, but has one small problem.
	It works great!  I really like it.  There is one small problem though.  The lid is REALLY hard to take off!  I've had it now for about a month and have gotten lots of use out of it and it has loosened up a little, but not much.  There has got to be a way to make a lid that stays on, but isn't quite so hard to remove when a person wants to use it.  I appreciate being provided with a forum to voice my opinion
",1,"It's great, but has a little problem. It works just fine! I like it very much. There is, however, a small problem. The lid is REALLY hard to take off! I've been using it for about a month now and have used a lot of it and it's eased a little bit, but not a lot. There has to be a way to make a lid that stays, but is not that hard to remove when a person wants to use it. I appreciate having a forum to express my opinion"
25,"	Card Reader
	Works well with or without software installed.  Good for home use and school or traveling.
",1,Card Reader works well with or without installed software. Good for home use and school or traveling.
26,"	wish I had gotten a bigger one!
	This technically works well.  I am finding learning to use it difficult.  I really wish I had spent a little more and gotten a bigger one!!!!!  It is a lot smaller than I thought it would be and would be alot easier if it was bigger
",1,"Wish I had got a bigger one! Technically, it works well. I find it hard to deal with. I really wish I had spent a bit more and got a bigger one!!!! It is much smaller than I thought it would be much easier if it was bigger"
27,"	Excellent beginners tablet
	I was considering purchasing a tablet and Wacom was consistantly recommended.  I was originally hesitant to buy the graphire line because I didnt think it would be very good for drawing compared to the top line (the intuos line).  I was pleasantly surprised to be proven wrong.  Installing a driver was a piece of cake and I began drawing away in minutes.  It is very responsive and works with all my drawing programs (paintshop pro, painter, photoshop).  The mouse is pretty useless however, and I would have preferred if they had included some extra pen tips instead (they seem to wear out, though I do press pretty hard).  Other than that, its an amazing product
",1,"Excellent entry-level tablet I was considering buying a tablet and Wacom was consistently recommended. Originally I hesitated to buy the graphic line because I didn't think it would be very good for drawing compared to the top line (the intuos line). I was pleasantly surprised to be wrong. Installing a driver was a breeze and I started to get away from it within minutes. It is very responsive and works with all my drawing programs (paint shop professional, painter, Photoshop). The mouse is pretty useless, though, and I would have preferred them to have added a few extra pen tips instead (they seem to wear out, although I press pretty hard). Apart from that it is an amazing product"
28,"	Kingston 1GB SD Card Review
	Great value for your money. Kingston has always been a reliable memory chip company and the same goes for this product.
",1,"Kingston 1GB SD Card Review Great value for money. Kingston has always been a reliable memory chip company, and so has this product."
29,"	great
	Great batteries for cameras. They charge quickly, and it's handy to keep the extra 2 spare in the charger and with me all the time ""just in case""
",1,"Great batteries for cameras. They charge quickly and it is convenient to store the additional 2 reserves in the charger and with me all the time ""just in case."""
30,"	An unexpected surprise
	I bought the NuLOOQ product a few weeks ago with little expectation and actually with some doubts it'd do anything for me, as I'm a keyboard junkie.  The product description was a bit confusing as it seems like ti does a lot.  But what a surprise.   Just adjusting the brush size using the ipod like scroll disc on the device is worth the price.  The pop-up menu thing is cool.  I don't use it as much for putting tools, but putting my files and folders into that menu keeps things in one place.   I guess the product also lets you pan and zoom around, but I don't seem to use that as much.  I still like using my mouse to pan and zoom around.

Hey, I was skeptical about the product like anyone else, but  found myself a rare surprise.  Good job Logitech
",1,"An unexpected surprise was that I bought the NuLOOQ product a few weeks ago without much expectation and with some doubts as to whether it would do anything for me as I am a keyboard junkie. The product description was a bit confusing as it seems that ti does a lot. But what a surprise. Just adjusting the brush size with the iPod like a scrolling disc on the device is worth the price. The pop-up menu is cool. I don't use it so much to set tools, but when I put my files and folders in this menu, things stay in one place. I guess the product also allows you to pan and zoom, but that doesn't seem to me to be of much use. I still like to use my mouse to pan and zoom. Hey, I was as skeptical about the product as anyone else, but I found myself a rare surprise. Good job Logitech"
31,"	Great product!
	I've had this product for well over a year now and was using it with my XP machine and am now using it with my Apple Mac Mini. Works great with both Windows and Mac OS X, with no hassles. The removable stand is a nice touch, as you can pack the reader into a laptop bag or lay it horizontally if you prefer. Highly recommended
",1,"Great product! I have had this product for well over a year now and use it with my XP machine and use it now with my Apple Mac Mini. Works on both Windows and Mac OS X without problems. The detachable stand is a nice touch, as you can put the reader in a laptop case or put it horizontally if you like. Highly recommended"
32,"	Good Quality Discs`
	I have burnt a few discs and so far no coasters, They are burning at 8X in my NEC 2500A burner. That is pretty considering that it is advertised at 4X. Hopefully the burn quality also will be good and will last for a few years
",1,"Good Quality DiscsI have burned a few discs and so far no coasters, they burn at 8X in my NEC 2500A recorder. This is quite a lot, considering that it is advertised at 4X. Hopefully the burn quality is good and will last for a few years"
33,"	fast delivery, good product
	shipping was outrageous, thought it qualified for free shipping since it is the size of a F'n postage stamp, but i ended up paying 1 cent less for postage than I did for the item, could have bought it at walmart for less this way. Buyer beware, I got took
",1,"Fast shipping, good product shipping was outrageous, thought it qualified for free shipping since it's the size of a F'n stamp, but I ended up paying 1 cent less for the postage than I did for the item, could have bought it at walmart for less that way. Buyer beware, I was taken"
34,"	Wonderful Keyboard
	This is the second G15 keyboard I've purchased, not because the first one broke, because it's such a great keyboard. Now I keep one at home, and take one with me when I go LANning.  The only issue with the keyboard is the LCD is pretty useless is fast paced FPS games, otherwise it's good for keeping the clock up so one doesn't lose track of the time
",1,"Wonderful Keyboard This is the second G15 keyboard I bought, not because the first one broke, but because it's such a great keyboard. Now I have one at home and I take one with me when I go out on the pitch. The only problem with the keyboard is the LCD is pretty useless is fast-paced FPS games, otherwise it is good for maintaining the clock so that you do not lose track"
35,"	Very Good TV
	I'm very happy with the set.  Although not listed in the specs, it must have a QAM tuner, because I am able to watch unscrambled digital broadcasts through my cable service even though all I have is basic cable.  I was thrilled when I made this discovery.  Watching football games in HD, without paying for digital cable, almost made me weep with happiness.

The picture quality for analog channels is only so-so.  I really wish the remote was illuminated.  Also, Amazon took much longer to deliver the TV than was promised.  Other than these negatives, I'm very happy
",1,"Very good television I am very happy with the set. Although it is not listed in the specifications, it must have a QAM tuner because I am able to watch unencrypted digital broadcasts through my cable service, even though I only have a simple cable. I was thrilled when I made this discovery. Watching football matches in HD without paying for digital cables almost made me cry with happiness. The image quality of analog channels is only that. I really wish the remote control was lit. Amazon has also taken much longer to deliver the TV than promised. Apart from these negatives I am very happy"
36,"	Very happy football fan !!!
	My new TV finally arrived and I am very pleased with it.  I picked this one based primarily on all of the reviews I could find online, the vast majority of which were very positive (cNet has lots of reviews as well).  Also, I have two friends who are cable guys and they see all kinds of TVs, all day every day, and both of them bought this exact set for themselves.

My cable provider does not offer many High Def stations yet so the image quality of Standard Def video was the primary criterion for me.  Most reviews were very positive in this regard but there were some that were the exact opposite.  My first impression had me rather worried.  I have since come to believe that poor quality Standard Def video is just a matter of garbage in = garbage out.  I began to suspect this when I noticed that some stations looked much better than others.  In fact, some shows and commercials on any given station looked much better than those which preceded or followed them.  I became convinced as I watched a cable news show where the host and two contributors were each on different cameras being displayed at the same time.  The video of the host looked OK, the video of one contributor was poor, and the video of the other contributor looked great.  The video quality of the various individuals remained consistent when they were occasionally displayed individually on the entire screen.  The set certainly has the ability of displaying fantastic Standard Def video.  I expect that I just never noticed the variability of video quality on lesser TVs.

The quality of the Hi Def Video is breath taking.

Set-up was simple and I have not even bothered yet to read the manual.  Of course the display can be adjusted in many ways, but it looks good to me with the factory presets and I do not intend to adjust the display anytime soon.  Flipping through the on screen menu, I stumbled across the altitude setting which was a nice surprise since I live at 10,000 ft. above sea level.

I was a little disappointed with the delivery situation.  I thought I had ordered the TV in time to have it by opening day kick-off.  Instead it arrived just in time for the third weekend of the football season, and I was told that it could easily have been another week beyond that.  I blame the shipper (Eagle USA) for this, not Amazon.  I say this because I could track the package enough to know that Amazon had the TV picked up right away.  But then Eagle USA kept it sitting in Dallas for almost 2 weeks, and then in Denver for another week, before finally calling me to arrange for delivery.  I believe that if I had not called and emailed Amazon to complain about the delay, it would have taken longer.  Eagle USA told Amazon that they had tried to call me sooner but I know that this is not true for two reasons: 1) I had called Eagle USA the same day they told Amazon this and Eagle USA told me that they had no intention of calling me until a day or so prior to delivery, and 2) my livelihood depends on people being able to reach me at all times and I have a very good message and caller ID tracking system in place.

All in all, a great set at a great price, I just wish I had ordered and started pushing the issue sooner
",1,"Very happy football fan!!! My new TV is finally here and I am very happy with it. I chose this article, which is based primarily on all the reviews I could find online, the vast majority of which were very positive (cNet also has many reviews). Besides, I have two friends who are codgers and watch all kinds of TVs every day, and both bought exactly this set for themselves. My cable provider does not yet offer many high-Def channels, so the image quality of standard Def videos was the main criterion for me. Most reviews were very positive in this respect, but there were some that were quite the opposite. My first impression was more of a worry. Since then, I've come to believe that poor quality standard Def videos are just a matter of garbage in = garbage out. I began to suspect this when I noticed that some stations looked much better than others. In fact, some shows and commercials on a particular channel looked much better than those that preceded or followed them. I became convinced of this when I watched a cable news show in which the moderator and two employees were shown on different cameras at the same time. The moderator's video looked OK, one contributor's video was bad, and the other contributor's video looked great. The video quality of the individuals remained constant when occasionally shown individually on the entire screen. The set certainly has the ability to display fantastic Standard Def videos. I assume that I simply never noticed the variability of video quality on smaller TVs. The quality of the Hi Def video is breathtaking. The setup was simple and I didn't even bother to read the instruction manual. Of course, the display can be adjusted in many ways, but with the factory defaults it looks good to me and I have no plans to adjust the display anytime soon. While browsing the screen menu, I stumbled across the altitude, which was a nice surprise as I live at 10,000 feet above sea level. I was a little disappointed with the delivery situation. I thought I'd ordered the TV in time to have it by kick-off on the opening day. Instead, it arrived in time for the third weekend of the football season and I was told it could easily have been another week beyond that. I blame the shipper (Eagle USA), not Amazon. I say this because I was able to track the package enough to know that Amazon had the TV picked up immediately. But then Eagle USA left it sitting in Dallas for almost two weeks and then another week in Denver before finally calling me to arrange the delivery. I think if I hadn't phoned Amazon and emailed to complain about the delay, it would have taken longer. Eagle USA told Amazon that they had tried to call me earlier, but I know that this is not true for two reasons: 1) I had called Eagle USA on the same day they told Amazon, and Eagle USA told me that they had no intention of calling me until about a day before delivery, and 2) my livelihood depends on people being able to reach me at any time and I have a very good messaging and caller ID tracking system. All in all a great set at a great price, I just wish I had ordered and started to advance the theme earlier"
37,"	If I knew then what I know now... I'd still buy it.
	So, I was a little weary to buy an iTrip after hearing some mixed reviews. It seemed that a perosn either had horrible luck with theirs... or the iTrip worked perfectly. Knowing my luck, it wouldn't work for me at all. I recieved my iTrip and my luck started right away. I tossed the iTrip onto my iPod and..................... nothing. A bad omen? Well, after I exchanged my iTrip for a new one I tried it out on a short drive. I live in East Lansing, MI... and we have a very crowded FM dial. I couldn't find a completely blank station as recommended... but it didn't matter. My iTrip delivered decent sound through the station. As others have mentioned, charging your iPod while you use your FM transmitter will really help. It's not a night-and-day difference, but it's a noticeable improvement. Sure, I got some static and the occasional interference from a strong signal, but you know what? Through a good 40 minutes of driving, the majority of the time I had satisfactory sound. This was also on the weaker-signaled LX mode, not DX. Supposedly DX provides a better, stronger signal. 
This product is dependant on several outside factors. The reception your car gets and the availability of a clear FM channel. To rate this product poorly because of factors out of it's control is unfair. There were times when I had downright poor sound... and times where it was comparable to a tape deck. I love good, crisp sound as much as anyone does... but I'll take somewhat degraded sound over trying to find good music on the radio anyday. 

My recommendation after owning this product for a short time *but it has been used quite a bit already, as I do a lot of driving*, I say: If you can, buy a tape deck adaptor... but if it's not an option and you don't want to put the money into an ""ipod to car"" setup, this is a viable solution indeed. In my opinion, an iTrip is a better option than listening to plain, old radio.
",1,"If I knew what I know now... I would still buy it. So I was a little tired of buying an iTrip after hearing some mixed reviews. It seemed like a Perosn had either been terribly lucky with them... or the iTrip worked perfectly. If I knew my luck, it wouldn't work for me at all. I got my iTrip and my happiness started right away. I threw the iTrip on my iPod and... nothing. A bad omen? Now, after exchanging my iTrip for a new one, I tried it out on a short trip. I live in East Lansing, MI... and we have a very full VHF dial. I couldn't find a completely empty station as recommended... but that didn't matter. My iTrip brought decent sound through the transmitter. As others have mentioned, charging your iPod while using your FM transmitter is really helpful. It's not a day-night difference, but it's a noticeable improvement. Sure, I got a few static and occasional disturbances from a strong signal, but you know what? After a good 40 minutes of driving I mostly had a satisfactory sound. This also applied to the weaker signalled LX mode, not to DX. Supposedly, DX provides a better, stronger signal. This product depends on several external factors. The reception of your car and the availability of a clear FM channel. Misjudging this product due to factors beyond its control is unfair. There were times when I had a decidedly bad tone... and times when it was comparable to a tape deck. I love good, crisp sound as much as anyone... but I'm going to take a slightly lowered tone about trying to find good music on the radio. My recommendation, after owning this product for a short time * but having used it quite often since I drive a lot *, I say: if you can, buy a tape deck adapter... but if it's not an option and you don't want to put the money into an ""iPod-to-Car"" setup, this is indeed a workable solution. In my opinion, an iTrip is a better option than listening to normal, old radio."
38,"	Flawless
	I have used the 9510i for about 2 years and have found it to be flawless in performance. The Disaster Recovery software provided with this drive is it's biggest star. You can format your hard drive, put in the restore disk that you create for your system, and in about 15 minutes your system is put back to EXACTLY the way it was when you created the disk. Or you can simply replace selected files if you want. It does not miss a single thing. Fanstastic. The software is extremely user friendly and guides you through the process easier than an  and quot;ABC and quot; book. I would highly recommend this drive for performance and ease of use
",1,"I have been using the 9510i for about 2 years and have found that its performance is flawless. The disaster recovery software shipped with this drive is its biggest star. You can format your hard drive, insert the recovered hard drive that you create for your system, and in about 15 minutes your system will be back exactly as it was when you created the hard drive. Or you can simply replace selected files if you want. Nothing escapes him. Fanatical. The software is extremely user-friendly and guides you through the process easier than an and quot; ABC and quot; book. I would highly recommend this drive for performance and ease of use"
39,"	happy with the purchse for the price
	Nice sound, I will admitt for the price, I get big sound, with quality.  Only thing is a humming, hissing sound when machine is idle. Ohtherwise, worth it.
",1,"Satisfied with buying for the price Beautiful sound, I admit, for the price, I get great sound, with quality. The only thing left is a hum, hissing, when the machine is idle. Otherwise, it's worth it."
40,"	Product desciption could be more specific
	I,ve seen complaints about the ac adapter you ""must"" plug in. Hey guys, try it without an outside energy source, I just hope I,m not gonna fry something but it seems to work fine just plugged into a powered USB port. I have a VERY high end system though with wattage to sprare, but no more PCI slots, Damn 7900 512 gtx graphics cards, why do 2 of em have to take up so much room. Oh well, trade offs are a bi---, but a reality and 7 extra USB slots are awfully nice
",1,"Product description could be more specific I have seen complaints about the AC adapter you have to ""plug in."" Hey folks, try it without an external power source, I just hope I won't fry anything, but it seems to work fine, just plugged into a connected USB port. I have a VERY high-end system with jumping power, but no more PCI slots, Damn 7900 512 gtx graphics cards, why do 2 of them have to take up so much space? Well, compromises are a bit-but a reality and 7 additional USB slots are awfully nice"
41,"	Does the job
	It's a simple device, so there's not to say about it other than it does the job. You should note that the LEDs on the device remain lit as long as the device is plugged into your PC and the PC is powered (they glow a bright blue).
",1,"Makes the work It's a simple device, so there's nothing else to say about it but that it does the work. Note that the LEDs on the device light up as long as the device is connected to your PC and the PC is switched on (they light up bright blue)."
42,"	Great Budget TV
	I bought this TV for college, and it fits perfectly in my dorm. The picture quality is pretty decent, though compared to traditional TV, it is not as sharp.

The audio quality is very good. I was able to play Final Fantasy 12 with this TV, and the audio lives well for my expectations.

No lag while playing my Playstation 2 console...

The only downside is that if you want to switch from AV mode back to TV mode, you need to press ""SOURCE"" on the remote or the TV 4 times...and it's annoying waiting for it...but besides that, it's a very nice budget TV for anyone that wants a TV that can save you some money and space
",1,"Great budget TV I bought this TV for college, and it fits perfectly in my dorm room. The image quality is quite decent, even if not as sharp compared to conventional television. The audio quality is very good. I was able to play Final Fantasy 12 with this TV, and the sound met my expectations. No delay when playing my Playstation 2 console... The only downside is that if you want to switch back from AV mode to TV mode, you have to press ""SOURCE"" four times on the remote control or TV... and it's annoying to wait for it... but apart from that, it's a very nice budget TV for anyone who wants a TV that can save some money and space."
43,"	Charger  and  Batteries are great
	We used this charger with a DC inverter on a 6000 mile road trip to charge batteries for a Sony DSC-H5 camera and the batteries were almost unbelievable with lasting power between charges. The 2700mAh battery is great
",1,"Charger and batteries are great We have used this charger with DC inverter on a 6,000 mile journey to recharge batteries for a Sony DSC-H5 camera, and the batteries were almost unbelievable with sustained performance between charges. The 2700mAh battery is great"
44,"	A great buy
	The intuos3 6x11 tablet is nice because its like having a giant mouse pad. The mouse itself has five buttons that can be programed to do different tasks, opening programs is one of them. It also has a scroll wheel. On the pad there are more buttons that can open programs among other things. Also there are touch sensitive strips on the tablet that can be used for scrolling. I use the pen inside of art progams and it is a real joy to work with. The pressure sensitivity is is a very nice feature alowing you to go from a thin line to a thick line and vice versa. Its main high point for me is the ability it gives to draw curved lines and detailed lines. It fits nicely in hand and has comfortable rubber grip. Also you can flip the pen over and use that side as an eraser. The only complaint I have is that on the pen there are two buttons and one of them (the lower one) is placed in a spot where when I'm drawing my finger frequently hits it, because of this I simply had to make the button inactive. Over all I feel that Wacom has done a very good job of developing this product. I feel that it is of high quality and well worth the price. I would definetly save up the extra few dollars to get this larger tablet, it is nice to have if you have the desk space. I've heard Wacom is the best in the pen tablet industry and now that I own one I believe it
",1,"A great purchase The intuos3 6x11 tablet is nice because it's like having a huge mouse pad. The mouse itself has five buttons that can be programmed for different tasks, opening programs is one of them. It also has a wheel. There are other buttons on the pad that can open programs, among other things. There are also touch-sensitive stripes on the tablet that allow you to scroll. I use the pen inside art programs and it is a real pleasure to work with it. Pressure sensitivity is a very nice feature that allows you to switch from a thin line to a thick line and vice versa. Its main highlight for me is the ability to draw curved lines and detailed lines. It lies well in the hand and has a pleasant rubber grip. You can also flip the pen and use this page as an eraser. The only complaint I have is that there are two buttons on the pen, one of which (the lower one) is placed in a place where I often encounter it when I pull my finger. Therefore, I just had to make the button inactive. Overall, I have the feeling that Wacom has done a very good job in developing this product. I have the feeling that it is of high quality and worth the price. I would definitely save the extra few dollars to get this larger tablet, it's nice to have the space on your desk. I've heard Wacom is the best in the pen tablet industry and now that I own one, I think it's"
45,"	GREAT Product
	Fabulous product --- now I can store over 700 photos in the 8 mega pixel range.    Happy I purchased this one -- very trouble free
",1,GREAT Product Fabulous product --- now I can store over 700 photos in the 8 megapixel range. Lucky I bought this -- very trouble-free
